timestamp_us,motor[0],motor[1],motor[2],motor[3],motor[4],motor[5],motor[6],motor[7],motor[8],motor[9],motor[10],motor[11],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7]
796000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026,-0.0005,-0.0007,0.0007,nan,nan,nan,nan
800000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,0.0007,-0.0007,0.0008,nan,nan,nan,nan
804000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,0.0009,-0.0007,0.0008,nan,nan,nan,nan
808000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007,-0.0004,-0.0007,0.0007,nan,nan,nan,nan
812000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0008,-0.0004,-0.0006,0.0007,nan,nan,nan,nan
816000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,0.0008,-0.0006,0.0006,nan,nan,nan,nan
820000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013,0.0002,-0.0005,0.0005,nan,nan,nan,nan
824000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000,-0.0011,-0.0005,0.0005,nan,nan,nan,nan
828000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009,-0.0008,-0.0005,0.0005,nan,nan,nan,nan
832000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0022,0.0001,-0.0005,0.0005,nan,nan,nan,nan
836000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030,-0.0003,-0.0005,0.0005,nan,nan,nan,nan
840000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038,-0.0013,-0.0005,0.0005,nan,nan,nan,nan
844000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024,-0.0005,-0.0004,0.0005,nan,nan,nan,nan
848000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,0.0014,-0.0004,0.0004,nan,nan,nan,nan
852000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000,0.0028,-0.0003,0.0004,nan,nan,nan,nan
856000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009,0.0020,-0.0003,0.0003,nan,nan,nan,nan
860000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023,-0.0010,-0.0003,0.0004,nan,nan,nan,nan
864000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007,-0.0014,-0.0004,0.0004,nan,nan,nan,nan
868000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013,0.0000,-0.0004,0.0004,nan,nan,nan,nan
872000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004,0.0006,-0.0003,0.0003,nan,nan,nan,nan
876000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007,0.0012,-0.0002,0.0002,nan,nan,nan,nan
880000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0003,0.0011,-0.0002,0.0002,nan,nan,nan,nan
884000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,-0.0007,-0.0003,0.0003,nan,nan,nan,nan
888000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008,-0.0005,-0.0003,0.0004,nan,nan,nan,nan
892000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004,0.0015,-0.0004,0.0004,nan,nan,nan,nan
896000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001,0.0024,-0.0004,0.0005,nan,nan,nan,nan
900000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0002,0.0024,-0.0004,0.0005,nan,nan,nan,nan
904000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0025,0.0007,-0.0005,0.0005,nan,nan,nan,nan
908000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0056,-0.0010,-0.0005,0.0006,nan,nan,nan,nan
912000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0054,-0.0002,-0.0006,0.0006,nan,nan,nan,nan
916000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031,0.0013,-0.0006,0.0006,nan,nan,nan,nan
920000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0003,0.0030,-0.0006,0.0006,nan,nan,nan,nan
924000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,0.0030,-0.0005,0.0006,nan,nan,nan,nan
928000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0040,0.0006,-0.0005,0.0006,nan,nan,nan,nan
932000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0071,-0.0008,-0.0005,0.0006,nan,nan,nan,nan
936000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0036,-0.0018,-0.0005,0.0006,nan,nan,nan,nan
940000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035,-0.0028,-0.0006,0.0006,nan,nan,nan,nan
944000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0078,-0.0020,-0.0005,0.0006,nan,nan,nan,nan
948000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0078,-0.0007,-0.0005,0.0006,nan,nan,nan,nan
952000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036,0.0011,-0.0005,0.0006,nan,nan,nan,nan
956000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023,0.0020,-0.0005,0.0006,nan,nan,nan,nan
960000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0042,0.0005,-0.0005,0.0005,nan,nan,nan,nan
964000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0027,-0.0002,-0.0004,0.0004,nan,nan,nan,nan
968000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009,0.0009,-0.0002,0.0003,nan,nan,nan,nan
972000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016,0.0003,-0.0002,0.0002,nan,nan,nan,nan
976000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013,-0.0003,-0.0001,0.0001,nan,nan,nan,nan
980000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0018,0.0009,-0.0001,0.0001,nan,nan,nan,nan
984000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,0.0021,-0.0001,0.0002,nan,nan,nan,nan
988000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,0.0027,-0.0002,0.0002,nan,nan,nan,nan
992000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,0.0033,-0.0001,0.0002,nan,nan,nan,nan
996000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014,0.0013,-0.0001,0.0001,nan,nan,nan,nan
1000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,-0.0032,-0.0000,0.0000,nan,nan,nan,nan
1004000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0056,-0.0050,-0.0000,0.0000,nan,nan,nan,nan
1008000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0057,-0.0026,-0.0000,0.0000,nan,nan,nan,nan
1012000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,0.0003,-0.0000,0.0000,nan,nan,nan,nan
1016000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016,0.0021,-0.0000,0.0000,nan,nan,nan,nan
1020000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,0.0022,-0.0000,0.0000,nan,nan,nan,nan
1024000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026,0.0002,0.0000,-0.0000,nan,nan,nan,nan
1028000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031,-0.0011,0.0001,-0.0001,nan,nan,nan,nan
1032000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034,-0.0007,0.0002,-0.0002,nan,nan,nan,nan
1036000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0038,0.0001,0.0002,-0.0003,nan,nan,nan,nan
1040000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0020,-0.0007,0.0002,-0.0003,nan,nan,nan,nan
1044000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024,-0.0020,0.0002,-0.0003,nan,nan,nan,nan
1048000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0052,-0.0008,0.0003,-0.0003,nan,nan,nan,nan
1052000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,-0.0006,0.0003,-0.0003,nan,nan,nan,nan
1056000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029,-0.0024,0.0002,-0.0002,nan,nan,nan,nan
1060000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0050,-0.0021,0.0002,-0.0002,nan,nan,nan,nan
1064000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0077,-0.0006,0.0001,-0.0001,nan,nan,nan,nan
1068000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0076,-0.0019,0.0000,-0.0000,nan,nan,nan,nan
1072000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041,-0.0030,-0.0000,0.0000,nan,nan,nan,nan
1076000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007,-0.0017,0.0000,-0.0000,nan,nan,nan,nan
1080000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0002,-0.0005,0.0000,-0.0001,nan,nan,nan,nan
1084000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,0.0011,0.0001,-0.0001,nan,nan,nan,nan
1088000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0050,0.0023,0.0001,-0.0001,nan,nan,nan,nan
1092000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0049,0.0014,0.0001,-0.0001,nan,nan,nan,nan
1096000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035,0.0012,0.0001,-0.0001,nan,nan,nan,nan
1100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0043,0.0022,0.0001,-0.0001,nan,nan,nan,nan
1104000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0048,0.0015,0.0001,-0.0001,nan,nan,nan,nan
1108000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0022,0.0002,0.0001,-0.0001,nan,nan,nan,nan
1112000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0003,0.0002,0.0000,-0.0000,nan,nan,nan,nan
1116000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009,-0.0001,-0.0001,0.0001,nan,nan,nan,nan
1120000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0006,-0.0023,-0.0001,0.0001,nan,nan,nan,nan
1124000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013,-0.0039,-0.0001,0.0002,nan,nan,nan,nan
1128000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041,-0.0029,-0.0001,0.0001,nan,nan,nan,nan
1132000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0056,-0.0014,-0.0000,0.0000,nan,nan,nan,nan
1136000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0048,0.0001,0.0000,-0.0000,nan,nan,nan,nan
1140000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0021,0.0030,0.0001,-0.0001,nan,nan,nan,nan
1144000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0018,0.0042,0.0002,-0.0002,nan,nan,nan,nan
1148000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0047,0.0009,0.0002,-0.0002,nan,nan,nan,nan
1152000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0045,-0.0020,0.0000,-0.0000,nan,nan,nan,nan
1156000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0020,-0.0015,-0.0001,0.0001,nan,nan,nan,nan
1160000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,-0.0002,-0.0002,0.0002,nan,nan,nan,nan
1164000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,0.0003,-0.0002,0.0003,nan,nan,nan,nan
1168000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016,0.0001,-0.0002,0.0002,nan,nan,nan,nan
1172000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0009,-0.0004,-0.0002,0.0002,nan,nan,nan,nan
1176000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,-0.0024,-0.0003,0.0003,nan,nan,nan,nan
1180000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,-0.0032,-0.0003,0.0003,nan,nan,nan,nan
1184000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008,-0.0004,-0.0003,0.0003,nan,nan,nan,nan
1188000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0042,0.0021,-0.0003,0.0003,nan,nan,nan,nan
1192000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0075,0.0027,-0.0002,0.0002,nan,nan,nan,nan
1196000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0054,0.0018,-0.0002,0.0002,nan,nan,nan,nan
1200000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0013,-0.0008,-0.0002,0.0002,nan,nan,nan,nan
1204000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026,-0.0018,-0.0002,0.0002,nan,nan,nan,nan
1208000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,-0.0006,-0.0002,0.0003,nan,nan,nan,nan
1212000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0053,-0.0000,-0.0002,0.0002,nan,nan,nan,nan
1216000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,-0.0005,-0.0002,0.0002,nan,nan,nan,nan
1220000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,-0.0006,-0.0001,0.0001,nan,nan,nan,nan
1224000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022,0.0006,-0.0001,0.0001,nan,nan,nan,nan
1228000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,0.0015,-0.0002,0.0002,nan,nan,nan,nan
1232000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001,0.0007,-0.0003,0.0003,nan,nan,nan,nan
1236000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,-0.0004,-0.0003,0.0004,nan,nan,nan,nan
1240000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0051,-0.0004,-0.0004,0.0004,nan,nan,nan,nan
1244000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,0.0006,-0.0004,0.0005,nan,nan,nan,nan
1248000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0011,0.0006,-0.0004,0.0005,nan,nan,nan,nan
1252000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0044,-0.0012,-0.0004,0.0004,nan,nan,nan,nan
1256000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0050,-0.0015,-0.0003,0.0003,nan,nan,nan,nan
1260000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0032,-0.0004,-0.0003,0.0003,nan,nan,nan,nan
1264000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0005,-0.0002,-0.0003,0.0003,nan,nan,nan,nan
1268000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012,0.0003,-0.0002,0.0002,nan,nan,nan,nan
1272000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0037,0.0012,-0.0002,0.0002,nan,nan,nan,nan
1276000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0037,0.0001,-0.0002,0.0002,nan,nan,nan,nan
1280000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0032,-0.0019,-0.0002,0.0002,nan,nan,nan,nan
1284000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0028,-0.0020,-0.0003,0.0003,nan,nan,nan,nan
1288000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009,-0.0008,-0.0003,0.0003,nan,nan,nan,nan
1292000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007,0.0006,-0.0003,0.0003,nan,nan,nan,nan
1296000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004,0.0009,-0.0003,0.0004,nan,nan,nan,nan
1300000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,-0.0004,-0.0004,0.0004,nan,nan,nan,nan
1304000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0014,-0.0014,-0.0003,0.0004,nan,nan,nan,nan
1308000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,-0.0014,-0.0003,0.0003,nan,nan,nan,nan
1312000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,-0.0008,-0.0002,0.0002,nan,nan,nan,nan
1316000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0047,-0.0005,-0.0002,0.0003,nan,nan,nan,nan
1320000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0053,-0.0012,-0.0003,0.0003,nan,nan,nan,nan
1324000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0045,-0.0022,-0.0003,0.0004,nan,nan,nan,nan
1328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0050,-0.0032,-0.0004,0.0004,nan,nan,nan,nan
1332000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0042,-0.0033,-0.0004,0.0004,nan,nan,nan,nan
1336000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,-0.0004,-0.0003,0.0004,nan,nan,nan,nan
1340000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,0.0016,-0.0003,0.0003,nan,nan,nan,nan
1344000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015,0.0000,-0.0002,0.0002,nan,nan,nan,nan
1348000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,-0.0015,-0.0002,0.0003,nan,nan,nan,nan
1352000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011,-0.0000,-0.0004,0.0004,nan,nan,nan,nan
1356000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023,0.0023,-0.0005,0.0006,nan,nan,nan,nan
1360000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027,0.0025,-0.0006,0.0007,nan,nan,nan,nan
1364000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,0.0024,-0.0006,0.0007,nan,nan,nan,nan
1368000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,0.0021,-0.0006,0.0007,nan,nan,nan,nan
1372000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016,0.0003,-0.0006,0.0007,nan,nan,nan,nan
1376000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032,-0.0006,-0.0007,0.0007,nan,nan,nan,nan
1380000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017,-0.0015,-0.0007,0.0007,nan,nan,nan,nan
1384000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0006,-0.0012,-0.0007,0.0007,nan,nan,nan,nan
1388000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033,0.0011,-0.0007,0.0007,nan,nan,nan,nan
1392000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0064,0.0018,-0.0006,0.0006,nan,nan,nan,nan
1396000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0079,0.0000,-0.0005,0.0005,nan,nan,nan,nan
1400000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0072,-0.0008,-0.0004,0.0005,nan,nan,nan,nan
1404000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0037,0.0010,-0.0004,0.0004,nan,nan,nan,nan
1408000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,0.0033,-0.0004,0.0004,nan,nan,nan,nan
1412000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,0.0042,-0.0004,0.0004,nan,nan,nan,nan
1416000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017,0.0028,-0.0004,0.0005,nan,nan,nan,nan
1420000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,0.0001,-0.0005,0.0005,nan,nan,nan,nan
1424000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0011,-0.0018,-0.0005,0.0005,nan,nan,nan,nan
1428000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031,-0.0018,-0.0005,0.0005,nan,nan,nan,nan
1432000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029,-0.0021,-0.0004,0.0005,nan,nan,nan,nan
1436000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0011,-0.0038,-0.0004,0.0004,nan,nan,nan,nan
1440000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029,-0.0028,-0.0004,0.0004,nan,nan,nan,nan
1444000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0056,0.0010,-0.0004,0.0004,nan,nan,nan,nan
1448000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0054,0.0033,-0.0003,0.0003,nan,nan,nan,nan
1452000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0049,0.0036,-0.0003,0.0003,nan,nan,nan,nan
1456000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0040,0.0028,-0.0003,0.0003,nan,nan,nan,nan
1460000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017,0.0013,-0.0003,0.0004,nan,nan,nan,nan
1464000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,0.0005,-0.0004,0.0005,nan,nan,nan,nan
1468000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,0.0007,-0.0005,0.0006,nan,nan,nan,nan
1472000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0016,0.0017,-0.0006,0.0007,nan,nan,nan,nan
1476000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024,0.0014,-0.0007,0.0008,nan,nan,nan,nan
1480000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007,-0.0005,-0.0008,0.0008,nan,nan,nan,nan
1484000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032,-0.0014,-0.0008,0.0008,nan,nan,nan,nan
1488000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015,-0.0012,-0.0007,0.0008,nan,nan,nan,nan
1492000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015,-0.0003,-0.0007,0.0007,nan,nan,nan,nan
1496000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030,0.0017,-0.0007,0.0007,nan,nan,nan,nan
1500000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034,0.0032,-0.0006,0.0007,nan,nan,nan,nan
1504000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0028,0.0022,-0.0006,0.0006,nan,nan,nan,nan
1508000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012,0.0001,-0.0005,0.0005,nan,nan,nan,nan
1512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0002,-0.0005,-0.0004,0.0004,nan,nan,nan,nan
1516000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0003,-0.0001,-0.0004,0.0004,nan,nan,nan,nan
1520000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000,0.0003,-0.0005,0.0005,nan,nan,nan,nan
1524000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,0.0002,-0.0005,0.0006,nan,nan,nan,nan
1528000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024,0.0007,-0.0006,0.0006,nan,nan,nan,nan
1532000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033,0.0017,-0.0005,0.0006,nan,nan,nan,nan
1536000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0020,0.0008,-0.0005,0.0005,nan,nan,nan,nan
1540000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0001,-0.0023,-0.0004,0.0005,nan,nan,nan,nan
1544000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,-0.0052,-0.0004,0.0004,nan,nan,nan,nan
